Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Sales Method
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$50.00 ,650,"$13,000 ",Online
Sports Direct,1185732,6/4/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$65.00 ,650,"$14,788 ",Online
Sports Direct,1185732,8/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$55.00 ,650,"$12,513 ",Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$35.00 ,650,"$7,963 ",Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$60.00 ,650,"$15,600 ",Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$60.00 ,650,"$13,650 ",Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$60.00 ,650,"$13,650 ",Online
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Street Footwear,$25.00 ,650,"$6,500 ",Online
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$50.00 ,650,"$13,000 ",Online
Kohl's,1197831,8/13/2021,Midwest,Kansas,Wichita,Men's Street Footwear,$60.00 ,650,"$13,650 ",Online
West Gear,1185732,7/16/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$60.00 ,650,"$15,600 ",In-store
Foot Locker,1185732,12/16/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$65.00 ,650,"$16,900 ",In-store
Foot Locker,1185732,6/15/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,$55.00 ,650,"$12,513 ",In-store
Foot Locker,1185732,8/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,$55.00 ,650,"$12,513 ",In-store
Sports Direct,1185732,7/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$55.00 ,650,"$14,300 ",In-store
Amazon,1185732,6/12/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$60.00 ,650,"$17,550 ",In-store
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$60.00 ,650,"$17,550 ",In-store
Walmart,1197831,3/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$20.00 ,645,"$5,160 ",Online
Sports Direct,1197831,7/28/2020,South,Texas,Houston,Women's Athletic Footwear,$35.00 ,625,"$9,844 ",Outlet
Sports Direct,1197831,8/9/2020,South,Texas,Houston,Women's Athletic Footwear,$40.00 ,625,"$11,250 ",Outlet
Walmart,1197831,9/8/2020,South,Texas,Houston,Women's Athletic Footwear,$50.00 ,625,"$14,063 ",Outlet
Walmart,1197831,9/9/2020,South,Texas,Houston,Men's Apparel,$45.00 ,625,"$8,438 ",Outlet
West Gear,1128299,11/4/2020,South,Texas,Houston,Women's Athletic Footwear,$50.00 ,625,"$9,375 ",Outlet
West Gear,1128299,12/28/2020,West,California,San Francisco,Women's Athletic Footwear,$60.00 ,625,"$11,250 ",Outlet
Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,625,"$5,625 ",Outlet
Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,625,"$12,500 ",Outlet
Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,625,"$8,125 ",Outlet
Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,625,"$9,844 ",Outlet
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,625,"$10,938 ",Outlet
Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,625,"$20,625 ",Outlet
Sports Direct,1197831,9/6/2021,South,Texas,Dallas,Women's Street Footwear,$25.00 ,625,"$5,469 ",Outlet
Sports Direct,1197831,10/4/2021,South,Texas,Dallas,Men's Street Footwear,$40.00 ,625,"$10,000 ",Outlet
Sports Direct,1197831,10/5/2021,South,Texas,Dallas,Men's Athletic Footwear,$40.00 ,625,"$10,000 ",Outlet
West Gear,1128299,4/19/2020,West,Colorado,Denver,Women's Apparel,$85.00 ,625,"$15,938 ",In-store
West Gear,1128299,4/21/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,625,"$13,125 ",In-store
West Gear,1128299,6/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$80.00 ,625,"$12,500 ",In-store
West Gear,1128299,6/27/2020,West,Washington,Seattle,Women's Street Footwear,$80.00 ,625,"$12,500 ",In-store
West Gear,1128299,7/3/2020,West,Washington,Seattle,Women's Street Footwear,$85.00 ,625,"$13,281 ",In-store
West Gear,1128299,7/9/2020,West,Washington,Seattle,Women's Street Footwear,$75.00 ,625,"$11,719 ",In-store
West Gear,1128299,7/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,625,"$10,156 ",In-store
Foot Locker,1185732,8/21/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$40.00 ,625,"$7,500 ",In-store
Kohl's,1189833,2/9/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$55.00 ,625,"$10,313 ",Outlet
Sports Direct,1197831,3/17/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$35.00 ,625,"$7,656 ",Outlet
Sports Direct,1197831,4/28/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$50.00 ,625,"$14,063 ",Outlet
Sports Direct,1197831,5/2/2021,South,Tennessee,Knoxville,Women's Apparel,$45.00 ,625,"$16,875 ",Outlet
Sports Direct,1197831,8/7/2021,South,Alabama,Birmingham,Men's Street Footwear,$25.00 ,625,"$6,250 ",Outlet
Sports Direct,1197831,8/13/2021,South,Alabama,Birmingham,Men's Street Footwear,$30.00 ,625,"$8,438 ",Outlet
Sports Direct,1197831,8/14/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$40.00 ,625,"$11,250 ",Outlet
Sports Direct,1197831,9/18/2021,South,Alabama,Birmingham,Men's Street Footwear,$55.00 ,625,"$17,188 ",Outlet
Sports Direct,1197831,9/20/2021,South,Alabama,Birmingham,Women's Street Footwear,$60.00 ,625,"$18,750 ",Outlet
Sports Direct,1197831,9/30/2021,South,Alabama,Birmingham,Men's Street Footwear,$20.00 ,625,"$6,250 ",Outlet
Sports Direct,1197831,10/1/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$20.00 ,625,"$6,250 ",Outlet
Sports Direct,1197831,10/5/2021,South,Alabama,Birmingham,Women's Apparel,$60.00 ,625,"$24,375 ",Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$55.00 ,625,"$10,313 ",In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Apparel,$95.00 ,625,"$26,719 ",In-store
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Apparel,$65.00 ,625,"$20,313 ",In-store
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,$55.00 ,625,"$12,031 ",In-store
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Street Footwear,$55.00 ,625,"$8,594 ",In-store
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Street Footwear,$55.00 ,625,"$8,594 ",In-store
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Apparel,$60.00 ,625,"$18,750 ",In-store
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,$50.00 ,625,"$10,938 ",In-store
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Apparel,$65.00 ,625,"$20,313 ",In-store
Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Street Footwear,$55.00 ,625,"$8,594 ",In-store
Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,625,"$8,438 ",In-store
Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,625,"$8,438 ",In-store
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,Women's Apparel,$65.00 ,625,"$22,344 ",In-store
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$30.00 ,625,"$7,500 ",In-store
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$30.00 ,625,"$7,500 ",In-store
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,Men's Street Footwear,$40.00 ,625,"$10,000 ",Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,Women's Apparel,$90.00 ,625,"$19,688 ",Online
Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,Men's Street Footwear,$25.00 ,625,"$4,688 ",Online
Foot Locker,1197831,3/6/2021,West,Idaho,Boise,Men's Street Footwear,$30.00 ,625,"$6,563 ",Online
Foot Locker,1197831,3/6/2021,West,Idaho,Boise,Men's Athletic Footwear,$40.00 ,625,"$8,750 ",Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,Men's Athletic Footwear,$55.00 ,625,"$13,750 ",Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,Women's Apparel,$50.00 ,625,"$17,188 ",Online
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,Women's Apparel,$65.00 ,625,"$22,344 ",Online
Foot Locker,1128299,6/23/2021,West,Arizona,Phoenix,Men's Street Footwear,$50.00 ,625,"$10,938 ",Online
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,Men's Street Footwear,$55.00 ,625,"$12,031 ",Online
Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,Men's Street Footwear,$45.00 ,625,"$9,844 ",Online
Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,Men's Athletic Footwear,$50.00 ,625,"$12,500 ",Online
Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$50.00 ,625,"$10,938 ",Online
Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$55.00 ,625,"$13,750 ",Online
Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$60.00 ,625,"$15,000 ",Online
Foot Locker,1185732,2/7/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$35.00 ,625,"$6,563 ",Online
Foot Locker,1185732,3/5/2021,Southeast,South Carolina,Charleston,Men's Apparel,$45.00 ,625,"$9,844 ",Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,Men's Apparel,$50.00 ,625,"$10,938 ",Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Men's Apparel,$45.00 ,625,"$9,844 ",Online
Sports Direct,1185732,2/4/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$35.00 ,625,"$7,656 ",Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$20.00 ,625,"$5,000 ",Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,$30.00 ,625,"$9,375 ",Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$40.00 ,625,"$10,000 ",Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$30.00 ,625,"$7,500 ",Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$75.00 ,625,"$16,406 ",Online
Amazon,1185732,12/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$65.00 ,625,"$14,219 ",Online
West Gear,1185732,12/9/2021,Midwest,Ohio,Columbus,Women's Apparel,$80.00 ,625,"$25,000 ",Online
Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Women's Apparel,$65.00 ,625,"$20,313 ",Online
Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Women's Apparel,$55.00 ,625,"$17,188 ",Online
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Men's Street Footwear,$30.00 ,625,"$7,500 ",Online
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$25.00 ,625,"$6,250 ",Online
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$70.00 ,625,"$17,500 ",Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,$50.00 ,625,"$10,938 ",In-store
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$55.00 ,625,"$13,750 ",In-store
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$55.00 ,625,"$13,750 ",In-store
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,$75.00 ,625,"$18,750 ",Outlet
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$35.00 ,620,"$8,680 ",In-store
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$40.00 ,620,"$9,920 ",In-store
Sports Direct,1197831,8/3/2020,South,Texas,Houston,Women's Athletic Footwear,$40.00 ,600,"$10,800 ",Outlet
Walmart,1197831,8/16/2020,South,Texas,Houston,Men's Apparel,$45.00 ,600,"$8,100 ",Outlet
Walmart,1197831,9/14/2020,South,Texas,Houston,Women's Athletic Footwear,$50.00 ,600,"$13,500 ",Outlet
West Gear,1128299,12/22/2020,West,California,San Francisco,Women's Athletic Footwear,$60.00 ,600,"$10,800 ",Outlet
Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,600,"$7,500 ",Outlet
Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,600,"$7,800 ",Outlet
Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$19,800 ",Outlet
Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$19,800 ",Outlet
Sports Direct,1197831,9/3/2021,South,Texas,Dallas,Women's Apparel,$30.00 ,600,"$9,000 ",Outlet
Sports Direct,1197831,9/13/2021,South,Texas,Dallas,Women's Athletic Footwear,$45.00 ,600,"$12,150 ",Outlet
West Gear,1128299,2/6/2020,West,Nevada,Las Vegas,Women's Apparel,$80.00 ,600,"$12,000 ",Outlet
West Gear,1128299,2/8/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,600,"$9,750 ",Outlet
West Gear,1128299,2/19/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,600,"$12,600 ",In-store
West Gear,1128299,2/20/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,600,"$7,800 ",In-store
West Gear,1128299,5/2/2020,West,Colorado,Denver,Men's Street Footwear,$65.00 ,600,"$15,600 ",In-store
West Gear,1128299,5/3/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,600,"$10,500 ",In-store
West Gear,1128299,7/13/2020,West,Washington,Seattle,Men's Street Footwear,$70.00 ,600,"$12,600 ",In-store
West Gear,1128299,7/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$75.00 ,600,"$11,250 ",In-store
West Gear,1128299,7/25/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,600,"$10,800 ",In-store
Kohl's,1189833,2/1/2021,Midwest,Montana,Billings,Women's Apparel,$60.00 ,600,"$9,000 ",Outlet
Kohl's,1189833,2/3/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$45.00 ,600,"$8,100 ",Outlet
Kohl's,1189833,2/14/2021,Midwest,Montana,Billings,Men's Street Footwear,$45.00 ,600,"$12,150 ",Outlet
Kohl's,1189833,2/15/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$50.00 ,600,"$9,000 ",Outlet
Sports Direct,1197831,4/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,$20.00 ,600,"$4,800 ",Outlet
Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$40.00 ,600,"$12,000 ",Outlet
Sports Direct,1197831,5/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,$55.00 ,600,"$14,850 ",Outlet
Sports Direct,1197831,8/8/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$35.00 ,600,"$8,400 ",Outlet
Sports Direct,1197831,9/3/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$45.00 ,600,"$14,850 ",Outlet
Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Street Footwear,$75.00 ,600,"$15,750 ",Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,$75.00 ,600,"$9,000 ",Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,$75.00 ,600,"$11,250 ",Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,$85.00 ,600,"$12,750 ",Outlet
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,$70.00 ,600,"$10,500 ",Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,$60.00 ,600,"$7,200 ",Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$90.00 ,600,"$16,200 ",In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Apparel,$90.00 ,600,"$24,300 ",In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,$80.00 ,600,"$14,400 ",In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$80.00 ,600,"$14,400 ",In-store
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,$35.00 ,600,"$5,250 ",In-store
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Apparel,$45.00 ,600,"$13,500 ",In-store
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Street Footwear,$50.00 ,600,"$7,500 ",In-store
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Apparel,$65.00 ,600,"$13,650 ",In-store
West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,$50.00 ,600,"$10,500 ",In-store
Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Athletic Footwear,$40.00 ,600,"$7,200 ",In-store
Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Street Footwear,$30.00 ,600,"$6,300 ",In-store
Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Apparel,$40.00 ,600,"$6,000 ",In-store
Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Women's Apparel,$40.00 ,600,"$6,000 ",In-store
Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Women's Apparel,$55.00 ,600,"$8,250 ",In-store
Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,600,"$8,100 ",In-store
Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,600,"$8,100 ",In-store
Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Women's Apparel,$55.00 ,600,"$8,250 ",In-store
Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,600,"$8,100 ",In-store
Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Women's Apparel,$60.00 ,600,"$9,000 ",In-store
Kohl's,1185732,12/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,600,"$8,100 ",In-store
Foot Locker,1185732,12/10/2021,West,Wyoming,Cheyenne,Women's Apparel,$60.00 ,600,"$9,000 ",In-store
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Apparel,$90.00 ,600,"$21,600 ",In-store
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$40.00 ,600,"$9,600 ",In-store
Foot Locker,1185732,12/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$50.00 ,600,"$9,000 ",In-store
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$35.00 ,600,"$8,400 ",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$35.00 ,600,"$8,400 ",In-store
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Women's Apparel,$40.00 ,600,"$12,000 ",In-store
West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's Apparel,$90.00 ,600,"$21,600 ",In-store
West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,$90.00 ,600,"$21,600 ",Online
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,Women's Apparel,$85.00 ,600,"$17,850 ",Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,Women's Street Footwear,$75.00 ,600,"$18,000 ",Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,$75.00 ,600,"$18,000 ",Online
Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,$35.00 ,600,"$6,300 ",Online
West Gear,1197831,6/4/2021,West,Idaho,Boise,Women's Street Footwear,$50.00 ,600,"$10,500 ",Online
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,Women's Street Footwear,$60.00 ,600,"$14,400 ",Online
Kohl's,1128299,6/26/2021,West,New Mexico,Albuquerque,Women's Apparel,$75.00 ,600,"$11,250 ",Online
Kohl's,1128299,7/25/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$60.00 ,600,"$14,400 ",Online
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$65.00 ,600,"$15,600 ",Online
Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$45.00 ,600,"$10,800 ",Online
Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$50.00 ,600,"$12,000 ",Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$30.00 ,600,"$5,400 ",Online
Sports Direct,1185732,2/4/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$45.00 ,600,"$9,450 ",Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$30.00 ,600,"$6,300 ",Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$50.00 ,600,"$10,500 ",Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$30.00 ,600,"$7,200 ",Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$40.00 ,600,"$8,400 ",Online
Amazon,1185732,7/21/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,$50.00 ,600,"$12,000 ",Online
Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$55.00 ,600,"$11,550 ",Online
Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$55.00 ,600,"$11,550 ",Online
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,Men's Street Footwear,$25.00 ,600,"$6,000 ",Online
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Women's Apparel,$65.00 ,600,"$15,600 ",Online
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,Men's Street Footwear,$30.00 ,600,"$7,200 ",Online
West Gear,1197831,6/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$40.00 ,600,"$9,600 ",Online
